CustomerID,Recency,Frequency,Monetary,Cluster
751,543,1,29.37,Inactive Customers
752,543,1,57.98,Inactive Customers
753,219,3,72.37,Low-Activity Customers
754,493,2,46.08,Inactive Customers
755,543,1,52.99,Inactive Customers
756,311,3,70.42,Inactive Customers
757,543,1,9.77,Inactive Customers
758,30,33,934.39,Engaged Customers
759,201,2,30.36,Low-Activity Customers
760,71,3,53.43,Low-Activity Customers
761,543,1,9.97,Inactive Customers
762,543,1,23.54,Inactive Customers
763,523,2,87.59,Inactive Customers
764,67,4,86.33,Low-Activity Customers
765,179,3,349.43,Low-Activity Customers
766,358,10,226.62,Inactive Customers
767,212,10,292.82,Low-Activity Customers
768,543,1,43.49,Inactive Customers
769,543,1,55.53,Inactive Customers
770,543,1,12.77,Inactive Customers
771,543,1,34.72,Inactive Customers
772,59,10,208.72,Low-Activity Customers
773,190,10,394.8,Low-Activity Customers
774,543,1,12.49,Inactive Customers
775,542,1,186.67,Inactive Customers
776,36,12,242.78,Low-Activity Customers
777,542,1,9.97,Inactive Customers
778,303,5,149.52,Low-Activity Customers
779,542,1,15.9,Inactive Customers
780,171,4,142.18,Low-Activity Customers
781,394,3,58.32,Inactive Customers
782,542,1,10.77,Inactive Customers
783,12,11,598.65,Engaged Customers
784,230,4,267.88,Low-Activity Customers
785,542,1,11.97,Inactive Customers
786,542,1,60.33,Inactive Customers
787,542,1,179.01,Inactive Customers
788,542,1,14.96,Inactive Customers
789,92,3,99.44,Low-Activity Customers
790,2,15,270.37,Low-Activity Customers
791,542,1,28.77,Inactive Customers
792,537,1,50.6,Inactive Customers
793,542,1,33.51,Inactive Customers
794,485,2,30.32,Inactive Customers
795,542,1,13.97,Inactive Customers
796,542,1,12.49,Inactive Customers
797,3,16,775.93,Engaged Customers
798,534,1,23.54,Inactive Customers
799,154,4,213.73,Low-Activity Customers
800,128,4,258.96,Low-Activity Customers
801,511,1,9.77,Inactive Customers
802,542,1,44.14,Inactive Customers
803,542,1,11.77,Inactive Customers
804,103,3,83.78,Low-Activity Customers
805,3,4,101.52,Low-Activity Customers
806,107,5,249.64,Low-Activity Customers
807,542,1,25.14,Inactive Customers
808,21,6,458.13,Low-Activity Customers
809,521,1,27.74,Inactive Customers
810,542,1,18.36,Inactive Customers
811,223,3,254.86,Low-Activity Customers
812,542,1,33.52,Inactive Customers
813,490,2,128.08,Inactive Customers
814,509,2,121.25,Inactive Customers
815,527,1,9.77,Inactive Customers
816,542,1,35.31,Inactive Customers
817,542,1,99.8,Inactive Customers
818,520,2,28.14,Inactive Customers
819,517,7,279.67,Inactive Customers
820,135,2,37.19,Low-Activity Customers
821,256,5,93.34,Low-Activity Customers
822,394,5,123.5,Inactive Customers
823,542,1,11.97,Inactive Customers
824,18,12,600.37,Engaged Customers
825,162,6,876.69,Engaged Customers
826,542,1,34.94,Inactive Customers
827,186,8,297.41,Low-Activity Customers
828,462,2,66.75,Inactive Customers
829,542,1,11.75,Inactive Customers
830,158,5,71.04,Low-Activity Customers
831,542,1,53.98,Inactive Customers
832,542,1,13.77,Inactive Customers
833,542,1,21.37,Inactive Customers
834,542,1,21.98,Inactive Customers
835,542,1,16.56,Inactive Customers
836,230,4,466.46,Low-Activity Customers
837,270,4,92.86,Low-Activity Customers
838,542,1,14.99,Inactive Customers
839,542,1,14.99,Inactive Customers
840,200,3,79.21,Low-Activity Customers
841,533,2,29.95,Inactive Customers
842,527,2,60.96,Inactive Customers
843,316,5,145.76,Low-Activity Customers
844,542,1,11.77,Inactive Customers
845,55,13,298.05,Low-Activity Customers
846,88,7,452.28,Low-Activity Customers
847,542,1,37.51,Inactive Customers
848,42,4,134.39,Low-Activity Customers
849,58,10,143.94,Low-Activity Customers
850,237,6,553.71,Low-Activity Customers
851,532,2,44.38,Inactive Customers
852,542,1,12.49,Inactive Customers
853,542,1,42.7,Inactive Customers
854,524,1,44.51,Inactive Customers
855,370,2,112.17,Inactive Customers
856,195,4,212.23,Low-Activity Customers
857,542,1,24.94,Inactive Customers
858,533,1,26.73,Inactive Customers
859,285,3,92.42,Low-Activity Customers
860,43,8,158.93,Low-Activity Customers
861,132,3,81.94,Low-Activity Customers
862,542,1,49.99,Inactive Customers
863,542,1,43.7,Inactive Customers
864,542,1,11.77,Inactive Customers
865,519,2,107.31,Inactive Customers
866,542,1,34.34,Inactive Customers
867,542,1,53.47,Inactive Customers
868,542,1,44.88,Inactive Customers
869,542,1,49.98,Inactive Customers
870,113,11,325.46,Low-Activity Customers
871,20,2,24.26,Low-Activity Customers
872,542,1,11.77,Inactive Customers
873,199,6,180.94,Low-Activity Customers
874,58,6,177.78,Low-Activity Customers
875,542,1,16.99,Inactive Customers
876,449,4,99.36,Inactive Customers
877,542,1,14.99,Inactive Customers
878,542,1,14.3,Inactive Customers
879,542,1,14.37,Inactive Customers
880,537,2,49.95,Inactive Customers
881,73,5,270.85,Low-Activity Customers
882,350,3,54.64,Inactive Customers
883,535,1,36.99,Inactive Customers
884,542,1,82.89,Inactive Customers
885,542,1,11.77,Inactive Customers
886,542,1,16.7,Inactive Customers
887,115,13,1024.84,Engaged Customers
888,537,1,9.98,Inactive Customers
889,521,2,33.35,Inactive Customers
890,500,2,47.08,Inactive Customers
891,17,5,156.27,Low-Activity Customers
892,0,6,153.05,Low-Activity Customers
893,542,1,109.28,Inactive Customers
894,153,6,116.44,Low-Activity Customers
895,423,2,37.71,Inactive Customers
896,56,9,180.31,Low-Activity Customers
897,542,1,36.35,Inactive Customers
898,542,1,14.99,Inactive Customers
899,542,1,145.47,Inactive Customers
900,542,1,28.33,Inactive Customers
901,235,2,41.92,Low-Activity Customers
902,542,1,20.54,Inactive Customers
903,542,1,22.77,Inactive Customers
904,514,3,45.28,Inactive Customers
905,317,5,64.64,Inactive Customers
906,542,1,38.76,Inactive Customers
907,542,1,15.36,Inactive Customers
908,542,1,0.0,Inactive Customers
909,542,1,27.13,Inactive Customers
910,39,14,283.41,Low-Activity Customers
911,542,1,42.67,Inactive Customers
912,475,4,73.06,Inactive Customers
913,542,1,12.77,Inactive Customers
914,542,1,27.94,Inactive Customers
915,189,4,82.18,Low-Activity Customers
916,542,1,89.24,Inactive Customers
917,542,1,8.97,Inactive Customers
918,205,3,136.59,Low-Activity Customers
919,475,1,68.29,Inactive Customers
920,40,9,250.26,Low-Activity Customers
921,540,1,24.98,Inactive Customers
922,539,1,47.48,Inactive Customers
923,110,6,249.24,Low-Activity Customers
924,282,2,84.94,Low-Activity Customers
925,542,1,0.0,Inactive Customers
926,183,3,134.94,Low-Activity Customers
927,178,4,327.36,Low-Activity Customers
928,429,3,103.36,Inactive Customers
929,455,3,175.64,Inactive Customers
930,511,3,74.02,Inactive Customers
931,26,6,91.33,Low-Activity Customers
932,109,2,25.44,Low-Activity Customers
933,449,7,392.04,Inactive Customers
934,380,2,51.02,Inactive Customers
935,542,1,24.98,Inactive Customers
936,542,1,14.99,Inactive Customers
937,536,1,16.36,Inactive Customers
938,108,4,441.01,Low-Activity Customers
939,542,1,14.9,Inactive Customers
940,542,1,25.13,Inactive Customers
941,120,7,135.27,Low-Activity Customers
942,147,3,52.3,Low-Activity Customers
943,478,2,34.98,Inactive Customers
944,542,1,35.99,Inactive Customers
945,214,5,93.63,Low-Activity Customers
946,152,8,214.99,Low-Activity Customers
947,506,2,74.23,Inactive Customers
948,341,2,75.72,Inactive Customers
949,542,1,45.69,Inactive Customers
950,535,1,68.47,Inactive Customers
951,101,4,157.56,Low-Activity Customers
952,542,1,31.98,Inactive Customers
953,542,1,15.36,Inactive Customers
954,542,1,58.66,Inactive Customers
955,468,2,97.62,Inactive Customers
956,542,1,34.69,Inactive Customers
957,542,1,68.65,Inactive Customers
958,542,1,117.1,Inactive Customers
959,540,1,17.9,Inactive Customers
960,542,1,27.77,Inactive Customers
961,541,1,98.38,Inactive Customers
962,26,9,213.93,Low-Activity Customers
963,542,1,75.81,Inactive Customers
964,542,1,14.37,Inactive Customers
965,39,8,106.5,Low-Activity Customers
966,542,1,21.75,Inactive Customers
967,498,1,33.35,Inactive Customers
968,134,6,67.15,Low-Activity Customers
969,542,1,14.96,Inactive Customers
970,528,2,32.98,Inactive Customers
971,339,2,26.74,Inactive Customers
972,542,1,29.33,Inactive Customers
973,542,1,46.99,Inactive Customers
974,542,1,18.36,Inactive Customers
975,541,1,95.73,Inactive Customers
976,542,1,13.97,Inactive Customers
977,542,1,28.99,Inactive Customers
978,437,2,25.39,Inactive Customers
979,96,6,399.59,Low-Activity Customers
980,19,8,493.23,Low-Activity Customers
981,101,2,308.38,Low-Activity Customers
982,541,1,48.5,Inactive Customers
983,541,1,137.11,Inactive Customers
984,541,1,44.69,Inactive Customers
985,199,3,176.18,Low-Activity Customers
986,541,1,77.25,Inactive Customers
987,491,2,41.9,Inactive Customers
988,292,5,246.7,Low-Activity Customers
989,541,1,14.96,Inactive Customers
990,538,2,51.31,Inactive Customers
991,33,3,121.82,Low-Activity Customers
992,196,6,284.89,Low-Activity Customers
993,204,3,54.24,Low-Activity Customers
994,211,2,42.43,Low-Activity Customers
995,472,2,35.31,Inactive Customers
996,541,1,79.55,Inactive Customers
997,262,8,256.25,Low-Activity Customers
998,74,5,279.87,Low-Activity Customers
999,61,4,102.15,Low-Activity Customers
1000,526,1,8.99,Inactive Customers
1001,408,3,73.03,Inactive Customers
1002,54,3,44.22,Low-Activity Customers
1003,541,1,44.75,Inactive Customers
1004,149,3,257.88,Low-Activity Customers
1005,541,1,31.32,Inactive Customers
1006,541,1,14.37,Inactive Customers
1007,517,2,46.95,Inactive Customers
1008,409,3,86.38,Inactive Customers
1009,496,2,40.6,Inactive Customers
1010,541,1,21.74,Inactive Customers
1011,540,1,54.67,Inactive Customers
1012,423,4,74.62,Inactive Customers
1013,541,1,38.99,Inactive Customers
1014,541,1,96.36,Inactive Customers
1015,541,1,19.7,Inactive Customers
1016,263,2,24.76,Low-Activity Customers
1017,541,1,9.97,Inactive Customers
1018,53,8,224.9,Low-Activity Customers
1019,531,2,51.75,Inactive Customers
1020,541,1,29.73,Inactive Customers
1021,345,2,73.44,Inactive Customers
1022,541,1,14.7,Inactive Customers
1023,541,1,24.98,Inactive Customers
1024,541,1,62.25,Inactive Customers
1025,14,5,113.32,Low-Activity Customers
1026,374,3,154.18,Inactive Customers
1027,371,2,28.14,Inactive Customers
1028,541,1,14.48,Inactive Customers
1029,450,3,243.61,Inactive Customers
1030,415,5,204.93,Inactive Customers
1031,541,1,31.32,Inactive Customers
1032,60,9,357.96,Low-Activity Customers
1033,541,1,55.88,Inactive Customers
1034,541,1,33.96,Inactive Customers
1035,489,2,108.93,Inactive Customers
1036,541,1,12.77,Inactive Customers
1037,28,3,215.17,Low-Activity Customers
1038,541,1,283.97,Inactive Customers
1039,263,4,74.34,Low-Activity Customers
1040,541,1,15.99,Inactive Customers
1041,136,2,93.91,Low-Activity Customers
1042,497,1,42.7,Inactive Customers
1043,541,1,75.82,Inactive Customers
1044,541,1,11.77,Inactive Customers
1045,30,5,149.13,Low-Activity Customers
1046,434,4,178.27,Inactive Customers
1047,539,1,32.31,Inactive Customers
1048,489,2,71.62,Inactive Customers
1049,541,1,14.37,Inactive Customers
1050,541,1,21.76,Inactive Customers
1051,541,1,13.97,Inactive Customers
1052,541,1,11.77,Inactive Customers
1053,121,3,108.0,Low-Activity Customers
1054,541,1,25.74,Inactive Customers
1055,541,1,33.4,Inactive Customers
1056,447,3,108.14,Inactive Customers
1057,496,3,93.18,Inactive Customers
1058,541,1,31.52,Inactive Customers
1059,541,1,155.37,Inactive Customers
1060,541,1,29.92,Inactive Customers
1061,541,1,11.77,Inactive Customers
1062,541,1,14.96,Inactive Customers
1063,397,2,52.48,Inactive Customers
1064,541,1,45.31,Inactive Customers
1065,479,2,63.54,Inactive Customers
1066,198,3,132.03,Low-Activity Customers
1067,541,1,71.45,Inactive Customers
1068,83,8,151.9,Low-Activity Customers
1069,420,3,65.06,Inactive Customers
1070,541,1,14.37,Inactive Customers
1071,19,4,226.71,Low-Activity Customers
1072,541,1,14.37,Inactive Customers
1073,541,1,26.99,Inactive Customers
1074,541,1,68.84,Inactive Customers
1075,7,4,63.83,Low-Activity Customers
1076,317,3,176.4,Low-Activity Customers
1077,9,49,3324.49,High-Value Customers
1078,34,3,45.84,Low-Activity Customers
1079,541,1,66.0,Inactive Customers
1080,541,1,14.99,Inactive Customers
1081,541,1,29.98,Inactive Customers
1082,89,2,79.73,Low-Activity Customers
1083,3,11,322.23,Low-Activity Customers
1084,36,4,185.1,Low-Activity Customers
1085,65,13,295.03,Low-Activity Customers
1086,205,4,83.29,Low-Activity Customers
1087,40,6,183.82,Low-Activity Customers
1088,541,1,47.07,Inactive Customers
1089,279,4,110.47,Low-Activity Customers
1090,541,1,17.56,Inactive Customers
1091,461,2,103.61,Inactive Customers
1092,5,10,290.18,Low-Activity Customers
1093,541,1,24.99,Inactive Customers
1094,17,10,183.23,Low-Activity Customers
1095,531,2,21.75,Inactive Customers
1096,541,1,13.97,Inactive Customers
1097,541,1,155.24,Inactive Customers
1098,541,1,11.77,Inactive Customers
1099,13,12,301.3,Low-Activity Customers
1100,365,4,71.09,Inactive Customers
1101,541,1,0.0,Inactive Customers
1102,540,1,51.88,Inactive Customers
1103,541,1,41.1,Inactive Customers
1104,71,2,62.69,Low-Activity Customers
1105,541,2,40.67,Inactive Customers
1106,541,1,14.37,Inactive Customers
1107,373,3,56.46,Inactive Customers
1108,116,18,190.81,Low-Activity Customers
1109,541,1,13.97,Inactive Customers
1110,541,1,75.45,Inactive Customers
1111,125,4,93.0,Low-Activity Customers
1112,541,1,11.77,Inactive Customers
1113,541,1,33.99,Inactive Customers
1114,184,2,48.97,Low-Activity Customers
1115,540,1,19.99,Inactive Customers
1116,541,1,14.37,Inactive Customers
1117,519,1,14.96,Inactive Customers
1118,541,1,9.77,Inactive Customers
1119,423,2,23.54,Inactive Customers
1120,127,4,56.71,Low-Activity Customers
1121,162,4,138.46,Low-Activity Customers
1122,321,2,81.77,Inactive Customers
1123,541,1,19.96,Inactive Customers
1124,541,1,26.13,Inactive Customers
1125,460,2,28.14,Inactive Customers
1126,540,1,64.28,Inactive Customers
1127,541,1,14.37,Inactive Customers
1128,541,1,13.99,Inactive Customers
1129,541,1,13.97,Inactive Customers
1130,541,1,14.99,Inactive Customers
1131,541,1,71.63,Inactive Customers
1132,66,4,79.38,Low-Activity Customers
1133,32,7,126.87,Low-Activity Customers
1134,541,1,42.98,Inactive Customers
1135,540,1,32.95,Inactive Customers
1136,541,1,11.77,Inactive Customers
1137,59,4,169.03,Low-Activity Customers
1138,541,1,16.0,Inactive Customers
1139,417,3,35.91,Inactive Customers
1140,541,1,13.97,Inactive Customers
1141,541,1,16.7,Inactive Customers
1142,492,1,29.9,Inactive Customers
1143,497,2,32.71,Inactive Customers
1144,500,1,43.11,Inactive Customers
1145,541,1,19.96,Inactive Customers
1146,541,1,28.14,Inactive Customers
1147,541,1,26.73,Inactive Customers
1148,91,8,98.77,Low-Activity Customers
1149,540,2,34.56,Inactive Customers
1150,541,1,37.97,Inactive Customers
1151,541,1,96.41,Inactive Customers
1152,293,4,52.53,Inactive Customers
1153,107,2,161.76,Low-Activity Customers
1154,526,2,20.15,Inactive Customers
1155,143,2,148.97,Low-Activity Customers
1156,305,4,76.61,Inactive Customers
1157,284,5,164.03,Low-Activity Customers
1158,308,2,94.93,Inactive Customers
1159,507,1,15.9,Inactive Customers
1160,509,3,382.23,Inactive Customers
1161,100,11,1244.34,Engaged Customers
1162,509,1,15.76,Inactive Customers
1163,541,1,17.9,Inactive Customers
1164,515,2,86.2,Inactive Customers
1165,541,1,9.98,Inactive Customers
1166,541,1,109.9,Inactive Customers
1167,73,8,415.29,Low-Activity Customers
1168,541,1,41.5,Inactive Customers
1169,493,1,13.97,Inactive Customers
1170,40,11,450.1,Low-Activity Customers
1171,30,13,468.04,Low-Activity Customers
1172,541,1,14.99,Inactive Customers
1173,541,1,28.19,Inactive Customers
1174,541,1,34.9,Inactive Customers
1175,540,1,53.08,Inactive Customers
1176,2,15,462.94,Low-Activity Customers
1177,541,1,77.07,Inactive Customers
1178,541,1,14.79,Inactive Customers
1179,541,1,15.36,Inactive Customers
1180,224,2,59.44,Low-Activity Customers
1181,541,1,12.97,Inactive Customers
1182,541,1,22.53,Inactive Customers
1183,11,8,371.08,Low-Activity Customers
1184,496,3,43.73,Inactive Customers
1185,230,5,367.82,Low-Activity Customers
1186,541,1,0.0,Inactive Customers
1187,541,1,11.99,Inactive Customers
1188,541,1,43.09,Inactive Customers
1189,529,1,16.3,Inactive Customers
1190,57,5,171.06,Low-Activity Customers
1191,541,1,45.29,Inactive Customers
1192,135,3,92.7,Low-Activity Customers
1193,541,1,23.99,Inactive Customers
1194,541,1,21.99,Inactive Customers
1195,23,17,746.04,Engaged Customers
1196,164,4,130.72,Low-Activity Customers
1197,541,1,28.93,Inactive Customers
1198,526,2,41.91,Inactive Customers
1199,541,1,26.73,Inactive Customers
1200,540,1,40.69,Inactive Customers
1201,9,2,127.94,Low-Activity Customers
1202,541,1,11.99,Inactive Customers
1203,355,2,60.05,Inactive Customers
1204,389,4,277.83,Inactive Customers
1205,321,6,403.25,Low-Activity Customers
1206,541,1,14.37,Inactive Customers
1207,487,1,14.37,Inactive Customers
1208,66,5,80.88,Low-Activity Customers
1209,541,1,31.51,Inactive Customers
1210,541,1,25.74,Inactive Customers
1211,541,1,9.97,Inactive Customers
1212,240,9,286.32,Low-Activity Customers
1213,206,2,95.97,Low-Activity Customers
1214,514,2,37.74,Inactive Customers
1215,541,1,72.64,Inactive Customers
1216,541,1,11.99,Inactive Customers
1217,461,2,55.93,Inactive Customers
1218,541,1,15.36,Inactive Customers
1219,541,1,26.34,Inactive Customers
1220,541,1,12.77,Inactive Customers
1221,150,5,198.94,Low-Activity Customers
1222,541,1,20.99,Inactive Customers
1223,541,1,56.51,Inactive Customers
1224,535,1,63.11,Inactive Customers
1225,541,1,0.0,Inactive Customers
1226,133,7,80.53,Low-Activity Customers
1227,266,2,38.03,Low-Activity Customers
1228,233,7,141.91,Low-Activity Customers
1229,131,10,347.61,Low-Activity Customers
1230,541,1,56.5,Inactive Customers
1231,541,1,25.74,Inactive Customers
1232,296,8,298.46,Low-Activity Customers
1233,541,1,29.92,Inactive Customers
1234,541,1,24.77,Inactive Customers
1235,541,1,14.9,Inactive Customers
1236,162,4,123.71,Low-Activity Customers
1237,26,4,48.72,Low-Activity Customers
1238,541,1,44.37,Inactive Customers
1239,541,1,38.39,Inactive Customers
