CustomerID,Recency,Frequency,Monetary
1359,518,1,8.97
1360,540,1,39.51
1361,540,1,27.96
1362,290,5,75.28
1363,540,1,27.99
1364,540,1,14.37
1365,540,1,11.77
1366,540,1,32.76
1367,540,1,40.53
1368,540,1,13.97
1369,540,1,14.96
1370,18,6,176.47
1371,540,1,33.33
1372,540,1,106.99
1373,534,2,87.85
1374,456,2,65.07
1375,88,3,29.24
1376,214,2,55.94
1377,371,2,39.36
1378,540,1,13.97
1379,540,1,12.49
1380,540,1,29.33
1381,540,1,0.0
1382,128,2,45.65
1383,540,1,13.99
1384,540,1,11.77
1385,40,13,938.45
1386,213,3,44.82
1387,540,1,12.99
1388,540,1,41.94
1389,540,1,13.97
1390,425,2,61.0
1391,355,2,58.25
1392,540,1,24.99
1393,35,4,110.01
1394,540,1,209.96
1395,540,1,8.77
1396,4,21,747.25
1397,540,1,52.93
1398,177,2,36.98
1399,474,3,153.64
1400,46,7,364.32
1401,540,1,0.0
1402,537,1,166.3
1403,540,1,44.88
1404,492,2,38.5
1405,540,1,11.77
1406,129,2,189.38
1407,317,2,177.23
1408,540,1,27.77
1409,159,3,34.32
1410,28,6,433.19
1411,114,5,122.39
1412,67,5,1615.72
1413,272,3,137.17
1414,109,10,535.06
1415,368,2,106.16
1416,83,6,176.86
1417,199,4,471.44
1418,357,3,49.28
1419,540,1,18.99
1420,540,1,11.77
1421,93,2,33.95
1422,540,1,18.74
1423,184,2,20.96
1424,540,1,61.48
1425,497,1,17.3
1426,540,1,14.96
1427,145,3,142.18
1428,540,1,8.79
1429,540,1,13.97
1430,514,2,129.41
1431,540,1,14.37
1432,540,1,32.98
1433,540,1,9.98
1434,540,1,28.93
1435,13,3,127.05
1436,540,1,31.52
1437,491,2,22.54
1438,540,1,24.99
1439,235,3,43.31
1440,540,1,13.97
1441,540,1,9.77
1442,540,1,36.51
1443,540,1,33.56
1444,103,3,315.66
1445,55,11,232.45
1446,540,1,19.77
1447,34,5,161.29
1448,34,3,71.47
1449,260,2,59.43
1450,23,7,265.45
1451,540,1,13.77
1452,540,1,30.73
1453,540,1,14.96
1454,540,1,15.36
1455,540,1,16.7
1456,526,2,73.23
1457,536,1,12.49
1458,216,2,43.98
1459,531,1,60.31
1460,40,8,340.64
1461,540,1,29.73
1462,540,1,43.35
1463,539,1,28.37
1464,206,2,54.62
1465,540,1,15.36
1466,540,1,28.93
1467,540,1,27.45
1468,16,11,362.23
1469,540,1,14.37
1470,56,10,166.54
1471,391,9,359.18
1472,540,1,15.36
1473,224,6,200.29
1474,15,3,132.61
1475,481,3,102.57
1476,532,1,15.36
1477,337,4,81.59
1478,537,2,25.74
1479,540,1,5.78
1480,519,2,29.73
1481,540,1,23.99
1482,540,1,50.27
1483,540,1,163.52
1484,528,2,66.65
1485,352,3,225.56
1486,540,1,24.14
1487,540,1,36.31
1488,79,4,417.24
1489,148,4,45.99
1490,157,3,193.88
1491,540,1,5.99
1492,540,1,13.77
1493,480,3,91.68
1494,17,11,386.47
1495,540,1,14.37
1496,159,3,106.22
1497,540,1,14.77
1498,540,1,32.78
1499,448,2,175.38
1500,261,3,56.72
1501,3,6,93.38
1502,531,2,27.94
1503,540,1,14.37
1504,540,1,24.99
1505,540,1,33.76
1506,200,4,126.07
1507,540,1,11.77
1508,540,1,13.97
1509,98,5,166.03
1510,5,16,482.21
1511,540,1,25.94
1512,540,1,12.49
1513,540,1,9.99
1514,60,7,106.31
1515,540,1,30.53
1516,11,2,20.77
1517,540,1,27.76
1518,540,1,14.96
1519,301,3,101.58
1520,540,1,66.46
1521,475,3,75.66
1522,416,3,119.47
1523,31,19,654.98
1524,540,1,26.3
1525,124,3,73.82
1526,540,1,38.98
1527,540,1,38.6
1528,137,3,55.19
1529,540,1,15.96
1530,327,2,232.48
1531,539,1,20.99
1532,276,2,64.47
1533,36,10,339.46
1534,515,2,38.98
1535,522,1,14.37
1536,510,1,5.78
1537,508,2,24.74
1538,539,1,14.79
1539,539,1,12.97
1540,539,1,10.77
1541,539,1,26.74
1542,207,2,61.99
1543,539,1,26.78
1544,486,5,61.27
1545,521,2,41.7
1546,539,1,9.97
1547,539,1,45.98
1548,507,2,43.89
1549,392,4,68.38
1550,236,4,209.65
1551,16,6,411.89
1552,539,1,11.77
1553,539,1,41.98
1554,539,1,38.33
1555,342,2,69.45
1556,0,4,158.97
1557,538,2,130.47
1558,539,1,22.74
1559,507,1,26.14
1560,357,4,70.84
1561,232,2,116.81
1562,503,2,47.89
1563,197,22,607.63
1564,264,5,137.7
1565,539,1,12.49
1566,339,5,445.91
1567,539,1,13.97
1568,371,2,99.65
1569,539,1,29.33
1570,539,1,35.8
1571,539,1,16.7
1572,290,9,508.81
1573,51,4,208.42
1574,463,2,58.89
1575,507,1,28.99
1576,539,1,27.94
1577,150,2,88.82
1578,539,1,14.79
1579,538,2,39.98
1580,3,11,234.43
1581,272,5,131.33
1582,18,4,137.25
1583,21,8,97.97
1584,78,5,342.19
1585,36,2,24.76
1586,342,5,332.88
1587,456,2,42.31
1588,395,3,73.86
1589,300,7,153.05
1590,109,11,1327.23
1591,539,1,25.14
1592,539,1,14.99
1593,0,18,705.86
1594,30,9,386.45
1595,539,1,28.34
1596,139,4,132.6
1597,330,3,68.04
1598,109,6,243.23
1599,539,1,30.32
1600,236,3,121.09
1601,29,4,123.2
1602,276,4,56.98
1603,89,5,176.05
1604,539,1,15.99
1605,487,3,91.93
1606,16,15,357.39
1607,28,6,310.14
1608,539,1,19.99
1609,62,8,142.62
1610,147,17,458.16
1611,535,1,11.77
1612,537,2,30.55
1613,150,2,45.52
1614,536,1,29.99
1615,539,1,19.99
1616,117,5,79.31
1617,539,1,65.33
1618,539,1,12.97
1619,539,1,26.99
1620,539,1,30.72
1621,539,1,14.79
1622,539,1,55.05
1623,56,7,362.85
1624,532,2,45.63
1625,539,1,17.99
1626,167,4,374.86
1627,524,2,41.1
1628,539,1,29.13
1629,428,5,65.66
1630,488,2,117.02
1631,429,2,35.31
1632,118,5,160.08
1633,166,12,578.84
1634,539,1,15.36
1635,56,6,135.27
1636,539,1,26.99
1637,234,2,39.8
1638,32,5,134.26
1639,535,2,51.3
1640,539,1,79.99
1641,503,2,57.36
1642,259,8,137.18
1643,539,2,89.98
1644,117,5,144.7
1645,126,2,63.46
1646,278,4,103.6
1647,146,8,274.83
1648,539,1,31.0
1649,212,5,136.88
1650,539,1,99.99
1651,538,1,98.42
1652,539,1,13.97
1653,539,1,50.97
1654,220,4,273.59
1655,339,3,57.05
1656,59,10,226.64
1657,510,2,87.67
1658,188,2,95.1
1659,525,3,113.58
1660,539,1,17.9
1661,21,13,446.88
1662,539,1,41.99
1663,289,3,52.91
1664,539,1,70.42
1665,536,1,13.77
1666,445,3,49.34
1667,539,1,4.79
1668,201,7,148.41
1669,109,21,536.04
1670,539,1,34.98
1671,539,1,14.37
1672,13,7,214.43
1673,90,4,149.08
1674,539,1,13.97
1675,71,7,160.9
1676,531,3,51.47
1677,442,3,76.2
1678,539,1,19.99
1679,351,5,80.64
1680,539,1,39.37
1681,539,1,29.99
1682,528,3,82.59
1683,539,1,21.77
1684,15,12,332.6
1685,538,1,12.49
1686,63,7,154.1
1687,74,5,211.79
1688,539,1,25.99
1689,20,13,904.76
1690,13,22,515.7
1691,524,2,171.65
1692,505,2,136.83
1693,539,1,12.49
1694,539,1,89.77
1695,28,12,381.96
1696,218,7,196.07
1697,281,5,159.39
1698,526,1,9.97
1699,210,4,302.7
1700,115,2,71.32
1701,474,2,116.97
1702,539,1,30.32
1703,158,2,86.37
1704,507,3,79.7
1705,292,5,111.54
1706,62,2,26.84
1707,17,7,97.35
1708,539,1,28.53
1709,539,1,21.37
1710,384,3,59.05
1711,23,11,447.95
1712,539,1,30.97
1713,212,5,176.1
1714,498,2,58.89
1715,539,1,9.97
1716,72,9,120.18
1717,539,1,11.77
1718,539,1,17.54
1719,202,13,642.44
1720,213,2,95.11
1721,539,1,23.54
1722,0,52,1182.27
1723,539,1,11.77
1724,207,6,257.65
1725,77,2,33.92
1726,12,19,683.79
1727,527,1,35.31
1728,222,4,147.27
1729,539,1,44.97
1730,539,1,20.97
1731,539,1,18.76
1732,176,6,274.86
1733,539,1,11.77
1734,539,1,10.77
1735,537,1,24.98
1736,74,3,77.08
1737,539,1,46.37
1738,219,9,267.57
1739,519,2,32.06
1740,521,1,13.97
1741,34,16,432.6
1742,539,1,30.92
1743,539,1,44.98
1744,539,1,28.13
1745,60,11,1004.86
1746,500,1,15.36
1747,539,1,57.16
1748,539,2,29.33
1749,539,1,9.99
1750,421,2,121.56
1751,539,1,23.99
1752,66,6,165.45
1753,539,1,0.0
1754,539,1,6.79
1755,50,5,63.22
1756,539,1,9.97
1757,19,3,49.33
1758,494,2,46.09
1759,214,5,251.71
1760,19,47,1123.69
1761,539,1,14.99
1762,539,1,12.49
1763,537,1,12.49
1764,29,3,186.33
1765,26,7,417.04
1766,538,1,45.3
1767,341,2,77.94
1768,223,2,59.93
1769,31,8,390.79
1770,538,1,3.99
1771,538,1,11.77
1772,103,3,67.93
1773,38,5,108.38
1774,423,2,56.06
1775,538,1,28.47
1776,538,1,18.99
1777,538,1,15.36
1778,523,2,21.54
1779,538,1,18.76
1780,29,8,210.75
1781,328,2,38.93
1782,324,5,93.32
1783,538,1,14.37
1784,509,2,105.89
1785,222,11,597.58
1786,538,1,29.67
1787,506,2,105.34
1788,529,2,35.0
1789,523,2,33.27
1790,110,4,279.28
1791,15,10,534.95
1792,365,4,170.12
1793,219,3,108.12
1794,1,39,1275.18
1795,532,1,14.79
1796,21,6,272.8
1797,538,1,95.61
1798,538,1,23.54
1799,180,5,140.19
1800,431,2,112.08
1801,538,1,83.71
1802,66,4,97.3
1803,498,3,177.19
1804,272,2,93.53
1805,233,2,166.27
1806,534,1,44.29
1807,133,2,30.95
1808,370,2,30.72
1809,538,1,31.54
1810,538,1,11.77
1811,495,2,38.5
1812,538,2,27.54
1813,538,1,10.77
1814,538,1,65.98
1815,538,1,12.99
1816,505,1,14.96
1817,63,21,999.69
1818,538,1,16.99
1819,465,1,72.82
1820,477,1,30.72
1821,451,5,190.15
1822,538,1,98.96
1823,538,1,6.77
1824,538,1,23.54
1825,21,2,78.42
1826,412,2,121.44
1827,538,1,9.98
1828,524,2,72.42
1829,538,1,9.97
1830,538,1,134.28
1831,538,1,11.99
1832,521,2,24.98
1833,2,8,136.17
1834,236,4,125.82
1835,538,1,11.77
1836,57,2,68.28
1837,538,1,6.77
1838,538,1,14.99
1839,538,1,73.3
1840,538,1,27.94
1841,358,2,104.75
1842,103,3,127.81
1843,538,1,52.87
1844,538,1,20.99
1845,85,17,911.51
1846,172,4,107.03
1847,535,1,53.46
1848,29,34,1866.68
1849,487,2,55.67
1850,15,3,43.95
1851,221,6,129.55
1852,538,1,33.71
1853,538,1,6.79
1854,196,5,151.93
1855,538,1,14.37
1856,538,1,32.31
1857,487,2,32.35
1858,538,2,53.72
1859,367,4,54.65
1860,538,1,18.99
1861,531,1,41.7
1862,538,1,14.79
1863,46,4,167.92
1864,242,3,42.34
1865,538,1,30.95
1866,441,4,62.93
1867,204,4,177.7
1868,7,25,1168.37
1869,113,4,301.62
1870,538,1,69.23
1871,4,9,241.14
1872,513,2,58.66
1873,440,3,204.33
1874,56,9,565.24
1875,538,1,56.91
1876,538,1,9.77
1877,152,2,101.04
1878,538,1,17.9
1879,538,1,19.99
1880,538,1,5.96
1881,95,2,24.11
1882,28,9,258.09
1883,97,3,72.19
1884,530,2,58.69
1885,538,1,25.76
1886,538,1,24.96
1887,538,1,13.77
1888,490,2,83.3
1889,335,3,61.7
1890,48,30,958.55
1891,538,2,24.76
1892,526,2,27.34
1893,54,15,489.18
1894,538,1,14.37
1895,538,1,51.68
1896,461,2,22.76
1897,95,3,105.77
1898,537,1,55.5
1899,538,1,24.98
1900,538,1,13.77
1901,538,1,50.27
1902,378,4,100.61
1903,123,4,894.52
1904,538,1,11.77
1905,538,1,24.14
1906,538,1,59.86
1907,261,2,161.91
1908,538,1,25.77
1909,3,8,1302.81
1910,510,2,121.4
1911,538,1,46.28
1912,508,2,39.98
1913,462,2,74.61
1914,268,2,25.48
1915,538,1,15.36
1916,103,6,117.63
1917,537,1,15.36
1918,68,3,51.16
1919,80,4,61.96
1920,21,6,122.69
1921,311,2,29.73
1922,538,1,15.99
1923,538,1,21.55
1924,102,3,50.24
1925,245,2,22.48
1926,538,1,12.49
1927,538,1,14.96
1928,538,1,64.99
1929,307,3,132.86
1930,368,4,64.45
1931,100,7,146.03
1932,538,1,15.9
1933,538,1,12.49
1934,376,2,32.31
1935,538,1,71.49
1936,538,1,13.77
1937,26,3,111.39
1938,526,2,123.55
1939,538,1,8.97
1940,538,1,15.96
1941,538,1,74.22
1942,538,1,12.49
1943,419,3,37.11
1944,538,1,51.37
1945,538,1,37.3
1946,538,1,12.9
1947,538,1,24.98
1948,538,1,0.0
1949,536,1,18.99
1950,536,1,72.33
1951,202,2,212.24
1952,386,5,253.25
1953,319,2,37.91
1954,538,2,70.43
1955,538,1,10.77
1956,538,1,93.57
1957,538,1,14.37
1958,538,1,54.48
1959,538,1,122.77
1960,537,1,22.99
1961,538,1,10.0
1962,538,1,12.49
1963,476,2,88.58
1964,538,1,15.36
1965,2,40,2010.98
1966,538,1,37.89
1967,538,1,45.95
1968,528,2,55.3
1969,463,3,57.32
1970,3,13,379.87
1971,538,1,18.36
1972,538,1,13.97
1973,198,19,500.92
1974,427,2,140.09
1975,538,1,14.37
1976,538,1,66.03
1977,74,3,91.5
1978,538,1,15.9
1979,538,1,29.99
1980,27,37,1110.22
1981,86,2,74.53
1982,538,1,11.77
1983,137,7,367.88
1984,538,1,21.77
1985,538,1,6.79
1986,470,2,48.08
1987,538,1,0.0
1988,378,2,61.41
1989,538,1,9.99
1990,538,1,24.98
1991,83,17,820.39
1992,537,1,13.97
1993,388,12,290.45
1994,537,1,77.63
1995,537,1,26.94
1996,229,6,181.86
1997,264,4,91.39
1998,374,2,31.76
1999,335,5,252.05
2000,531,1,46.88
2001,163,4,71.9
2002,536,1,33.37
2003,100,2,106.84
2004,537,1,44.53
2005,537,1,17.96
2006,494,4,213.16
2007,537,1,11.77
2008,454,2,20.74
2009,537,1,25.54
2010,537,1,28.34
2011,418,2,73.76
2012,537,1,44.13
2013,335,8,299.94
2014,537,1,24.99
2015,463,2,130.87
2016,115,4,161.68
2017,537,1,38.7
2018,537,1,28.33
2019,537,1,14.9
2020,439,5,165.01
2021,119,8,409.91
2022,230,3,261.91
2023,383,4,221.96
2024,333,3,102.24
2025,536,1,19.75
2026,509,1,17.9
2027,175,7,120.82
2028,524,1,11.97
2029,502,4,71.39
2030,537,1,15.76
2031,537,1,11.77
2032,537,1,31.92
2033,107,6,591.28
2034,172,4,174.1
2035,426,2,136.3
2036,424,4,109.53
2037,537,1,10.97
2038,537,1,18.36
2039,372,2,48.77
2040,537,1,27.97
2041,537,1,28.74
2042,537,1,34.72
2043,537,1,20.99
2044,88,12,229.95
2045,537,1,25.26
2046,194,4,90.02
2047,403,2,48.29
2048,125,3,59.84
2049,537,1,12.97
2050,534,2,29.98
2051,537,1,24.98
2052,537,1,81.81
2053,53,5,84.07
2054,486,2,30.92
2055,537,1,9.77
2056,191,3,78.95
2057,537,1,54.88
2058,39,6,237.42
2059,498,3,65.58
2060,342,5,79.27
2061,153,8,327.64
2062,537,1,14.37
2063,537,1,59.98
2064,185,11,362.04
2065,528,1,40.11
2066,24,23,1622.29
2067,54,3,52.45
2068,537,1,14.0
2069,21,3,79.53
2070,537,1,13.97
2071,537,1,8.77
2072,18,7,195.17
2073,536,2,468.53
2074,537,1,35.53
2075,537,1,35.31
2076,537,1,54.34
2077,537,1,23.99
2078,23,6,361.72
2079,537,1,19.54
2080,524,1,14.99
2081,187,9,402.89
2082,537,1,14.37
2083,537,1,66.26
2084,66,3,41.34
2085,537,1,26.99
2086,537,1,125.69
2087,537,1,14.96
2088,504,1,30.72
2089,537,1,27.13
2090,35,4,57.23
2091,537,1,83.24
2092,128,5,196.53
2093,253,2,25.76
2094,537,1,12.49
2095,445,3,85.05
2096,537,1,40.12
2097,537,1,21.99
2098,537,1,56.87
2099,130,4,50.2
2100,537,1,17.9
2101,120,4,109.48
2102,189,5,159.42
2103,533,1,29.99
2104,495,4,137.25
2105,476,2,37.68
2106,181,4,73.15
2107,39,9,328.61
2108,39,8,402.94
2109,537,1,28.99
2110,537,1,19.75
2111,537,1,15.36
2112,385,3,60.97
2113,53,7,171.54
2114,537,1,44.53
2115,115,5,209.04
2116,537,1,17.99
2117,537,1,14.96
2118,537,1,30.76
2119,537,1,89.94
2120,537,1,39.91
2121,414,4,102.56
2122,537,1,19.3
2123,403,4,64.42
2124,29,8,429.53
2125,75,4,109.64
2126,270,2,35.98
2127,537,1,27.94
2128,537,1,29.99
2129,537,1,0.0
2130,528,1,23.54
2131,537,1,15.36
2132,316,3,66.8
2133,537,1,20.99
2134,537,1,26.73
2135,135,9,241.27
2136,522,3,54.67
2137,537,1,28.74
2138,537,1,29.73
2139,537,1,9.77
2140,537,1,32.49
2141,426,2,32.75
2142,537,1,30.54
2143,537,1,22.48
2144,537,1,100.0
2145,536,1,79.08
2146,267,4,81.12
2147,111,5,234.64
2148,230,9,305.22
2149,312,2,65.71
2150,304,4,151.16
2151,537,1,28.13
2152,307,3,130.07
2153,171,2,28.36
2154,250,2,27.94
2155,521,1,55.88
2156,537,1,15.36
2157,537,1,12.49
2158,35,12,721.91
2159,3,13,641.32
2160,537,1,51.48
2161,537,1,52.63
2162,537,1,14.37
2163,233,2,112.14
2164,39,12,386.73
2165,531,2,29.33
2166,12,11,381.68
2167,537,1,8.77
2168,537,1,13.97
2169,524,2,58.25
2170,537,1,12.77
2171,190,3,93.12
2172,371,4,213.91
2173,42,5,180.21
2174,437,2,28.14
2175,537,1,14.96
2176,537,1,26.52
2177,315,5,127.27
2178,537,1,23.54
2179,537,1,12.77
2180,537,1,16.99
2181,431,2,56.74
2182,537,1,14.96
2183,163,5,89.74
2184,338,2,47.88
2185,537,1,19.99
2186,537,1,13.77
2187,289,2,71.1
2188,197,2,32.36
2189,251,5,95.46
2190,20,5,80.39
2191,537,1,15.76
2192,537,1,12.77
2193,533,1,31.89
2194,348,7,186.91
2195,537,1,11.99
2196,491,2,47.69
2197,537,1,14.37
2198,510,1,13.77
2199,537,1,36.75
2200,530,2,25.73
2201,532,1,14.77
2202,526,2,56.49
2203,527,2,24.26
2204,537,1,12.49
2205,205,7,207.02
2206,537,1,17.9
2207,537,1,14.37
2208,537,1,13.97
2209,526,2,41.98
2210,159,13,377.73
2211,537,1,34.99
2212,135,3,201.24
2213,395,2,55.09
2214,537,1,30.92
2215,3,16,1126.26
2216,537,1,19.99
2217,240,2,76.17
2218,536,1,11.77
2219,124,5,68.58
2220,537,1,49.97
2221,503,1,27.94
2222,133,4,69.69
2223,20,10,408.03
2224,519,2,179.55
2225,537,1,11.97
2226,537,1,14.96
2227,537,1,15.36
2228,268,4,337.62
2229,60,4,284.9
2230,537,1,41.1
2231,537,1,37.77
2232,537,1,268.32
2233,537,1,13.97
2234,355,2,220.71
2235,537,1,27.77
2236,536,1,21.54
2237,536,1,13.97
2238,80,3,77.71
2239,536,1,13.97
2240,78,7,119.95
2241,536,1,27.94
2242,66,3,70.82
2243,449,2,44.89
2244,536,1,44.97
2245,536,1,13.97
2246,522,2,60.97
2247,288,4,55.39
2248,516,1,177.12
2249,536,1,45.4
2250,86,4,75.43
2251,364,4,149.1
2252,514,1,18.99
2253,73,2,84.2
2254,536,1,21.54
2255,536,1,24.98
2256,56,4,32.25
2257,497,2,68.87
2258,536,1,13.97
2259,536,1,45.98
2260,61,2,41.8
2261,507,2,257.64
2262,535,1,151.81
2263,536,1,12.77
2264,136,4,109.75
2265,536,1,11.99
2266,55,16,761.68
2267,536,1,15.36
2268,419,2,117.34
2269,518,2,26.73
2270,505,3,97.01
2271,495,3,262.43
2272,487,3,50.24
2273,536,1,14.7
2274,533,1,43.53
2275,32,7,842.45
2276,536,1,39.37
2277,301,2,80.41
2278,338,3,94.6
2279,536,1,12.97
2280,12,13,345.44
2281,365,2,109.56
2282,133,3,232.62
2283,536,1,40.11
2284,536,1,25.3
2285,536,1,27.94
2286,111,3,51.74
2287,339,2,29.92
2288,105,4,86.62
2289,319,3,60.43
2290,199,4,42.31
2291,536,1,14.37
2292,532,2,57.66
2293,536,1,23.54
2294,536,1,28.35
2295,8,9,308.79
2296,193,2,43.45
2297,527,1,26.73
2298,536,1,5.78
2299,0,13,269.88
2300,339,2,44.95
2301,446,3,71.85
2302,536,1,11.77
2303,536,1,17.7
2304,172,4,59.77
2305,24,8,128.58
2306,487,2,94.45
2307,118,12,375.84
2308,118,3,420.81
2309,86,2,40.95
2310,501,2,120.74
2311,127,3,17.76
2312,536,1,39.99
2313,477,2,47.28
2314,536,1,13.97
2315,7,8,226.89
2316,3,2,44.74
2317,21,9,325.29
2318,535,1,29.92
2319,536,1,10.77
2320,536,1,25.74
2321,536,1,13.97
2322,244,3,174.39
2323,536,1,19.99
2324,487,4,179.39
2325,385,2,70.82
2326,340,2,104.57
2327,536,1,156.37
2328,536,1,24.99
2329,515,1,111.6
2330,536,1,13.97
2331,410,2,71.83
2332,408,9,259.32
2333,165,3,99.16
2334,536,1,37.98
2335,536,1,29.9
2336,536,1,12.99
2337,519,1,9.98
2338,438,8,233.61
2339,439,2,234.92
2340,492,3,86.01
2341,536,1,96.65
2342,272,4,90.37
2343,428,2,129.06
2344,536,1,3.99
2345,536,1,39.95
2346,536,1,16.9
2347,316,3,70.58
2348,536,1,15.36
2349,125,3,46.57
2350,528,2,42.53
2351,7,5,166.8
2352,355,3,145.88
2353,536,1,13.97
2354,536,1,14.37
2355,196,2,139.81
2356,169,13,725.26
2357,17,6,151.65
2358,37,8,148.49
2359,7,4,96.67
2360,367,8,159.01
2361,534,2,117.23
2362,536,1,61.73
2363,536,1,14.37
2364,27,4,190.66
2365,536,1,27.34
2366,31,9,125.96
2367,532,1,21.54
2368,42,5,320.8
2369,265,2,23.26
2370,159,6,190.3
2371,536,1,15.36
2372,536,1,9.77
2373,536,1,20.74
2374,17,6,97.89
2375,536,1,68.3
2376,536,1,92.95
2377,105,6,249.94
2378,240,3,97.08
2379,536,1,59.97
2380,522,2,58.66
2381,536,1,29.58
2382,536,1,97.36
2383,536,1,13.97
2384,495,1,57.65
2385,440,3,192.94
2386,536,1,13.97
2387,536,1,14.37
2388,31,27,1248.99
2389,3,14,810.83
2390,252,3,81.3
2391,536,1,18.36
2392,527,1,11.77
2393,106,3,111.58
2394,150,3,44.73
2395,535,1,9.99
2396,518,2,107.41
2397,536,1,14.37
2398,536,1,31.98
2399,536,1,24.26
2400,57,4,73.5
2401,394,4,200.34
2402,532,1,27.94
2403,536,1,19.99
2404,332,3,45.54
2405,10,10,348.25
2406,536,1,21.37
2407,493,2,43.72
2408,536,1,23.94
2409,514,2,88.19
2410,536,1,9.77
2411,428,8,118.52
2412,318,6,115.77
2413,470,2,30.33
2414,536,1,84.65
2415,505,2,115.95
2416,536,1,32.37
2417,415,6,102.16
2418,536,1,27.94
2419,16,2,95.41
2420,94,4,230.79
2421,536,1,25.74
2422,421,2,170.5
2423,524,1,151.03
2424,536,1,28.53
2425,536,1,24.54
2426,536,1,25.26
2427,247,6,202.07
2428,536,1,17.7
2429,23,16,792.09
2430,70,9,332.69
2431,498,3,30.93
2432,32,12,1323.08
2433,520,2,41.5
2434,74,10,223.25
2435,535,1,20.99
2436,536,1,20.37
2437,416,2,99.49
2438,373,7,377.93
2439,536,1,14.99
2440,536,1,11.77
2441,338,2,57.31
2442,536,1,14.96
2443,54,2,76.68
2444,536,1,22.97
2445,204,4,73.4
2446,536,1,13.77
2447,222,2,60.45
2448,535,1,41.5
2449,28,4,241.72
2450,222,7,312.04
2451,536,1,26.14
2452,536,1,43.7
2453,536,1,12.97
2454,536,1,17.3
2455,94,2,39.94
2456,228,3,81.77
2457,73,6,188.98
2458,536,1,15.36
2459,339,5,189.37
2460,27,12,277.78
2461,379,3,83.01
2462,359,5,138.65
2463,536,1,9.99
2464,521,2,56.26
2465,536,1,6.79
2466,21,10,277.96
2467,536,1,76.75
2468,535,1,17.36
2469,535,1,23.73
2470,56,12,310.15
2471,343,2,43.73
2472,535,1,32.72
2473,479,2,19.96
2474,528,2,64.74
2475,136,3,295.78
2476,253,2,31.35
2477,535,1,29.92
2478,535,1,21.77
2479,200,3,61.97
2480,535,1,24.14
2481,535,1,13.0
2482,535,1,26.14
2483,535,1,67.62
2484,1,80,1784.36
2485,535,1,30.25
2486,535,1,15.36
2487,376,3,46.28
2488,535,1,12.77
2489,165,4,113.86
2490,535,1,39.5
2491,535,1,24.99
2492,535,1,11.77
2493,535,1,90.87
2494,535,1,30.33
2495,447,2,49.32
2496,535,1,30.67
2497,535,1,12.49
2498,535,1,15.36
2499,31,14,878.37
2500,201,3,71.0
2501,10,7,191.69
2502,174,6,252.77
2503,535,1,15.76
2504,437,3,99.98
2505,535,1,49.08
2506,535,1,11.77
2507,535,1,69.34
2508,535,1,69.29
2509,100,6,511.12
2510,535,1,12.49
2511,535,1,89.27
2512,535,1,24.98
2513,535,1,13.77
2514,466,3,120.69
2515,518,3,70.82
2516,36,2,175.46
2517,269,2,47.97
2518,535,1,24.97
2519,535,1,53.67
2520,32,2,27.94
2521,535,1,11.77
2522,391,3,83.16
2523,535,1,29.92
2524,6,3,202.58
2525,264,4,45.5
2526,155,2,101.12
2527,535,1,65.2
2528,535,1,22.77
2529,535,1,66.88
2530,535,1,14.96
2531,470,2,260.81
2532,532,1,15.96
2533,35,8,654.0
2534,21,14,566.05
2535,535,1,67.64
2536,5,20,843.86
2537,535,1,24.54
2538,535,1,29.33
2539,535,1,27.97
2540,505,1,26.73
2541,455,3,52.46
2542,172,3,29.47
2543,411,3,366.87
2544,535,1,63.98
2545,195,2,57.67
2546,318,2,57.66
2547,135,11,434.74
2548,535,1,19.99
2549,73,5,269.04
2550,374,2,66.84
2551,535,1,28.99
2552,535,1,11.77
2553,535,1,127.04
2554,38,5,98.66
2555,535,1,29.73
2556,535,1,0.0
2557,104,3,123.72
2558,535,1,75.42
2559,535,1,6.79
2560,172,4,181.31
2561,108,5,100.25
2562,482,3,385.99
2563,521,2,36.94
2564,23,32,1726.52
2565,535,1,13.97
2566,535,1,12.49
2567,208,2,28.35
2568,522,2,32.51
2569,535,1,14.79
2570,535,1,13.97
2571,535,1,15.76
2572,535,1,14.96
2573,529,2,18.75
2574,533,1,14.37
2575,535,1,49.09
2576,535,1,125.08
2577,535,1,11.77
2578,33,4,93.78
2579,259,2,43.31
2580,503,2,110.72
2581,351,2,148.47
2582,357,3,46.89
2583,3,9,200.46
2584,160,2,23.46
2585,535,1,66.74
2586,521,5,169.41
2587,535,1,19.99
2588,276,5,147.7
2589,535,1,26.73
2590,317,3,32.31
2591,49,3,152.81
2592,493,2,23.34
2593,535,1,38.77
2594,95,4,88.16
2595,176,8,330.67
2596,535,1,9.77
2597,8,8,244.89
2598,205,2,93.52
2599,154,2,83.45
2600,535,1,45.37
2601,33,8,588.28
2602,535,1,24.98
2603,139,5,91.52
2604,105,9,210.95
2605,535,1,59.16
2606,522,1,31.6
2607,247,3,65.88
2608,535,1,23.54
2609,535,1,10.77
2610,535,1,29.92
2611,445,3,33.73
2612,167,2,79.44
2613,535,1,10.77
2614,534,1,25.74
2615,230,2,29.69
2616,514,1,81.64
2617,64,2,46.86
2618,535,1,15.36
2619,535,1,14.37
2620,84,4,81.91
2621,305,3,121.56
2622,535,1,96.27
2623,58,2,24.85
2624,358,4,109.61
2625,535,1,35.31
2626,53,11,175.67
2627,535,1,27.13
